Bandit,Reward,Algorithm
2,2.672449217899686,EpsilonGreedyBandit
2,3.735017046925334,EpsilonGreedyBandit
2,3.543188115773484,EpsilonGreedyBandit
2,4.103780533790257,EpsilonGreedyBandit
2,3.914367945313673,EpsilonGreedyBandit
2,2.1001392487739543,EpsilonGreedyBandit
2,2.775883865174036,EpsilonGreedyBandit
2,2.606498879675897,EpsilonGreedyBandit
2,1.9715332976647586,EpsilonGreedyBandit
2,2.0796859338055134,EpsilonGreedyBandit
2,1.6095600691643013,EpsilonGreedyBandit
2,3.66504781750809,EpsilonGreedyBandit
2,3.171957032842912,EpsilonGreedyBandit
2,4.538333449682339,EpsilonGreedyBandit
2,3.2833500116571246,EpsilonGreedyBandit
2,3.7533840846234487,EpsilonGreedyBandit
2,3.2893406356770996,EpsilonGreedyBandit
2,1.0235346226234499,EpsilonGreedyBandit
2,3.40892662073715,EpsilonGreedyBandit
2,3.9860892316709085,EpsilonGreedyBandit
2,2.6249887940096297,EpsilonGreedyBandit
2,2.9063058816501237,EpsilonGreedyBandit
2,3.422223613681056,EpsilonGreedyBandit
2,1.6895948615061906,EpsilonGreedyBandit
2,3.3333633993404455,EpsilonGreedyBandit
2,3.609652759794707,EpsilonGreedyBandit
2,2.350735185472744,EpsilonGreedyBandit
2,3.6249961743438943,EpsilonGreedyBandit
2,3.4802868445468107,EpsilonGreedyBandit
2,3.0986723713663404,EpsilonGreedyBandit
2,2.894514680641125,EpsilonGreedyBandit
2,2.3541172283636684,EpsilonGreedyBandit
2,2.6213083795281715,EpsilonGreedyBandit
2,2.253221988317628,EpsilonGreedyBandit
2,2.220272865513233,EpsilonGreedyBandit
2,2.3695645554213396,EpsilonGreedyBandit
2,1.4337086728581843,EpsilonGreedyBandit
2,2.737228900598384,EpsilonGreedyBandit
2,2.3863759378077734,EpsilonGreedyBandit
2,2.1252915875110974,EpsilonGreedyBandit
2,4.3697791521642575,EpsilonGreedyBandit
2,2.5053455975266323,EpsilonGreedyBandit
2,2.388976816330728,EpsilonGreedyBandit
2,4.076834512907187,EpsilonGreedyBandit
2,2.8277947103817254,EpsilonGreedyBandit
2,2.5993668185320367,EpsilonGreedyBandit
2,1.811242051803954,EpsilonGreedyBandit
2,2.4534368819140586,EpsilonGreedyBandit
2,4.296244267715078,EpsilonGreedyBandit
2,2.644614169407442,EpsilonGreedyBandit
2,1.2538271667230951,EpsilonGreedyBandit
2,2.598917166467491,EpsilonGreedyBandit
2,2.9877931861460025,EpsilonGreedyBandit
2,2.912531543510542,EpsilonGreedyBandit
2,3.8337611308323853,EpsilonGreedyBandit
2,1.5883772938599026,EpsilonGreedyBandit
2,3.2220746920100973,EpsilonGreedyBandit
